route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
6821,2,13563575,322 Newton Exchange,,0,2065889,284074,0,1
6821,2,13563576,322 Newton Exchange,,0,2065888,284074,0,1
6821,2,13563577,322 Newton Exchange,,0,2065892,284074,0,1
6821,2,13563578,322 Newton Exchange,,0,2065891,284074,0,1
6821,2,13563579,322 Newton Exchange,,0,2065890,284074,0,1
6821,2,13563580,322 Newton Exchange,,0,2065889,284074,0,1
6821,2,13563581,322 Newton Exchange,,0,2065888,284074,0,1
6821,2,13563582,322 Newton Exchange,,0,2065892,284074,0,1
6821,2,13563583,322 Newton Exchange,,0,2065891,284074,0,1
6821,2,13563584,322 Newton Exchange,,0,2065890,284074,0,1
6821,2,13563585,322 Newton Exchange,,0,2065889,284074,0,1
6821,2,13563586,322 Newton Exchange,,0,2065888,284074,0,1
6821,2,13563587,322 Newton Exchange,,0,2065892,284074,0,1
6821,2,13563588,322 Newton Exchange,,0,2065891,284074,0,1
6821,2,13563589,322 Newton Exchange,,0,2065890,284074,0,1
6821,2,13563590,322 Newton Exchange,,0,2065889,284074,0,1
6821,2,13563591,322 Newton Exchange,,0,2065888,284074,0,1
6821,2,13563592,322 Newton Exchange,,0,2065892,284074,0,1
6821,2,13563593,322 Newton Exchange,,0,2065891,284074,0,1
6821,2,13563594,322 Newton Exchange,,0,2065890,284074,0,1
6821,2,13563595,322 Newton Exchange,,0,2065889,284074,0,1
6821,2,13563596,322 Newton Exchange,,0,2065888,284074,0,1
6821,2,13563597,322 Newton Exchange,,0,2065892,284074,0,1
6821,2,13563598,322 Newton Exchange,,0,2065891,284074,0,1
6821,2,13563599,322 Newton Exchange,,0,2065890,284074,0,1
6821,2,13563600,322 Newton Exchange,,0,2065889,284074,0,1
6821,2,13563601,322 Newton Exchange,,0,2065888,284074,0,1
6821,2,13563602,322 Newton Exchange,,0,2065892,284074,0,1
6821,2,13563603,322 Newton Exchange,,0,2065891,284074,0,1
6821,2,13563604,322 Newton Exchange,,0,2065890,284074,0,1
6821,2,13563605,322 Newton Exchange,,0,2065889,284074,0,1
6821,2,13563606,322 Newton Exchange,,0,2065888,284074,0,1
6821,2,13563607,322 Newton Exchange,,0,2065892,284074,0,1
6821,2,13563608,322 Newton Exchange,,0,2065891,284074,0,1
6821,2,13563609,322 Newton Exchange,,0,2065890,284074,0,1
6821,2,13563610,322 Newton Exchange,,0,2065889,284074,0,1
6821,2,13563611,322 Newton Exchange,,0,2065888,284074,0,1
6821,2,13563612,322 Scottsdale,,1,2065891,284075,0,1
6821,2,13563613,322 Scottsdale,,1,2065890,284075,0,1
6821,2,13563614,322 Scottsdale,,1,2065889,284075,0,1
6821,2,13563615,322 Scottsdale,,1,2065888,284075,0,1
